"시도별","모의 연령(5세계급)별","교육정도별","항목","단위","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"제주특별자치도","25 - 29세","중고등학교","출생[명]","명","505","479","415","404","381","298","302","281","255","233","239","219","197","179",
"제주특별자치도","25 - 29세","중학교","출생[명]","명","33","35","34","38","47","42","40","31","29","29","34","21","25","14",
"제주특별자치도","25 - 29세","고등학교","출생[명]","명","472","444","381","366","334","256","262","250","226","204","205","198","172","165",
"제주특별자치도","25 - 29세","초대.전문대이상","출생[명]","명","1329","1281","1310","1206","1163","902","945","884","901","821","795","697","601","554",
"제주특별자치도","25 - 29세","대학(교)","출생[명]","명","1284","1245","1273","1166","1127","870","910","845","866","785","761","674","580","541",
"제주특별자치도","25 - 29세","대학원 이상","출생[명]","명","45","36","37","40","36","32","35","39","35","36","34","23","21","13",
"제주특별자치도","25 - 29세","미상","출생[명]","명","8","17","15","3","6","0","3","2","7","14","17","6","17","10",
"제주특별자치도","30 - 34세","총계","출생[명]","명","2285","2121","2341","2408","2668","2454","2521","2486","2268","2083","1831","1708","1507","1428",
"제주특별자치도","30 - 34세","무학","출생[명]","명","1","0","1","0","1","1","0","0","2","1","1","0","2","0",
"제주특별자치도","30 - 34세","초등학교","출생[명]","명","6","2","2","6","0","4","3","5","3","5","2","6","4","1",
"제주특별자치도","30 - 34세","중고등학교","출생[명]","명","572","482","477","480","506","441","419","403","309","276","250","198","186","177",
"제주특별자치도","30 - 34세","중학교","출생[명]","명","15","14","24","18","24","33","21","31","25","24","22","20","17","15",
"제주특별자치도","30 - 34세","고등학교","출생[명]","명","557","468","453","462","482","408","398","372","284","252","228","178","169","162",
"제주특별자치도","30 - 34세","초대.전문대이상","출생[명]","명","1696","1627","1849","1917","2156","2006","2091","2071","1931","1772","1538","1486","1293","1239",
