"시도별","부의 연령(5세계급)별","교육정도별","항목","단위","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"경상남도","20 - 24세","고등학교","출생[명]","명","296","263","266","269","259","257","325","293","329","262","224","173","132","114",
"경상남도","20 - 24세","초대.전문대이상","출생[명]","명","152","122","105","121","101","90","102","107","90","75","72","55","54","31",
"경상남도","20 - 24세","대학(교)","출생[명]","명","151","121","105","121","100","90","101","106","90","74","72","55","53","30",
"경상남도","20 - 24세","대학원 이상","출생[명]","명","1","1","0","0","1","0","1","1","0","1","0","0","1","1",
"경상남도","20 - 24세","미상","출생[명]","명","10","17","0","1","0","0","2","0","2","1","8","5","5","4",
"경상남도","25 - 29세","총계","출생[명]","명","6300","5920","5722","5369","4879","3866","3452","3424","2998","2630","2174","1955","1682","1517",
"경상남도","25 - 29세","무학","출생[명]","명","1","1","2","1","0","0","0","0","2","0","0","1","1","0",
"경상남도","25 - 29세","초등학교","출생[명]","명","13","11","9","19","13","8","8","10","4","4","3","5","2","1",
"경상남도","25 - 29세","중고등학교","출생[명]","명","2499","2220","2150","1922","1757","1474","1285","1251","1090","989","802","761","727","643",
"경상남도","25 - 29세","중학교","출생[명]","명","113","108","93","67","83","65","57","51","57","32","29","23","37","27",
"경상남도","25 - 29세","고등학교","출생[명]","명","2386","2112","2057","1855","1674","1409","1228","1200","1033","957","773","738","690","616",
"경상남도","25 - 29세","초대.전문대이상","출생[명]","명","3774","3678","3560","3422","3105","2382","2157","2156","1894","1627","1358","1165","926","839",
"경상남도","25 - 29세","대학(교)","출생[명]","명","3639","3552","3447","3303","2998","2294","2080","2076","1820","1562","1300","1130","882","813",
"경상남도","25 - 29세","대학원 이상","출생[명]","명","135","126","113","119","107","88","77","80","74","65","58","35","44","26",
"경상남도","25 - 29세","미상","출생[명]","명","13","10","1","5","4","2","2","7","8","10","11","23","26","34",
"경상남도","30 - 34세","총계","출생[명]","명","14296","13600","14422","14617","15400","13803","13804","13113","11510","9434","8062","6923","6099","5626",
"경상남도","30 - 34세","무학","출생[명]","명","2","4","4","3","3","2","5","5","3","2","2","3","3","2",
"경상남도","30 - 34세","초등학교","출생[명]","명","16","19","18","10","9","18","18","18","10","6","8","6","6","2",
"경상남도","30 - 34세","중고등학교","출생[명]","명","4673","4023","3981","3749","3811","3092","3051","2769","2437","1977","1663","1363","1180","1092",
"경상남도","30 - 34세","중학교","출생[명]","명","121","100","94","115","120","103","117","96","101","62","56","44","28","33",
"경상남도","30 - 34세","고등학교","출생[명]","명","4552","3923","3887","3634","3691","2989","2934","2673","2336","1915","1607","1319","1152","1059",
"경상남도","30 - 34세","초대.전문대이상","출생[명]","명","9582","9524","10410","10843","11573","10685","10714","10289","9015","7407","6347","5483","4818","4354",
"경상남도","30 - 34세","대학(교)","출생[명]","명","8662","8680","9577","9971","10678","9852","9901","9498","8279","6818","5835","5055","4445","4007",
"경상남도","30 - 34세","대학원 이상","출생[명]","명","920","844","833","872","895","833","813","791","736","589","512","428","373","347",
"경상남도","30 - 34세","미상","출생[명]","명","23","30","9","12","4","6","16","32","45","42","42","68","92","176",
"경상남도","35 - 39세","총계","출생[명]","명","7860","7801","8674","8814","9087","8113","8509","8923","8824","8225","7674","7183","6103","5545",
"경상남도","35 - 39세","무학","출생[명]","명","3","0","2","5","2","1","1","2","4","2","1","3","3","3",
"경상남도","35 - 39세","초등학교","출생[명]","명","21","18","16","21","12","18","8","10","8","2","6","10","8","11",
"경상남도","35 - 39세","중고등학교","출생[명]","명","3379","3282","3302","3183","2979","2423","2314","2208","2029","1856","1556","1479","1165","973",
"경상남도","35 - 39세","중학교","출생[명]","명","132","146","146","109","82","86","77","77","80","69","54","62","47","31",
"경상남도","35 - 39세","고등학교","출생[명]","명","3247","3136","3156","3074","2897","2337","2237","2131","1949","1787","1502","1417","1118","942",
"경상남도","35 - 39세","초대.전문대이상","출생[명]","명","4448","4490","5347","5599","6086","5666","6167","6678","6739","6310","6078","5636","4828","4403",
"경상남도","35 - 39세","대학(교)","출생[명]","명","3983","3985","4712","4923","5407","5016","5496","6026","6107","5680","5467","5068","4325","3871",
"경상남도","35 - 39세","대학원 이상","출생[명]","명","465","505","635","676","679","650","671","652","632","630","611","568","503","532",
"경상남도","35 - 39세","미상","출생[명]","명","9","11","7","6","8","5","19","25","44","55","33","55","99","155",
"경상남도","40 - 44세","총계","출생[명]","명","1839","1884","2178","2427","2524","2482","2623","2674","2412","2345","2104","2048","1966","1958",
"경상남도","40 - 44세","무학","출생[명]","명","4","4","3","4","1","2","2","2","1","0","3","1","1","2",
"경상남도","40 - 44세","초등학교","출생[명]","명","43","34","18","14","10","9","10","10","5","3","1","6","4","2",
"경상남도","40 - 44세","중고등학교","출생[명]","명","1100","1074","1193","1321","1297","1173","1148","1095","867","858","706","605","561","473",
"경상남도","40 - 44세","중학교","출생[명]","명","143","114","119","107","88","80","59","46","42","29","26","17","28","22",
"경상남도","40 - 44세","고등학교","출생[명]","명","957","960","1074","1214","1209","1093","1089","1049","825","829","680","588","533","451",
"경상남도","40 - 44세","초대.전문대이상","출생[명]","명","690","769","963","1086","1213","1293","1458","1555","1517","1476","1374","1415","1378","1448",
"경상남도","40 - 44세","대학(교)","출생[명]","명","604","677","867","950","1072","1137","1274","1377","1355","1287","1205","1233","1229","1286",
"경상남도","40 - 44세","대학원 이상","출생[명]","명","86","92","96","136","141","156","184","178","162","189","169","182","149","162",
"경상남도","40 - 44세","미상","출생[명]","명","2","3","1","2","3","5","5","12","22","8","20","21","22","33",
"경상남도","45 - 49세","총계","출생[명]","명","365","367","411","422","476","429","477","521","555","503","536","543","466","472",
"경상남도","45 - 49세","무학","출생[명]","명","5","5","2","1","0","2","0","1","1","0","0","0","2","0",
"경상남도","45 - 49세","초등학교","출생[명]","명","40","27","21","17","20","15","11","7","5","5","5","1","2","0",
"경상남도","45 - 49세","중고등학교","출생[명]","명","238","232","265","275","315","290","324","323","319","286","285","261","199","196",
"경상남도","45 - 49세","중학교","출생[명]","명","86","63","56","43","51","42","48","37","28","19","24","16","18","4",
"경상남도","45 - 49세","고등학교","출생[명]","명","152","169","209","232","264","248","276","286","291","267","261","245","181","192",
"경상남도","45 - 49세","초대.전문대이상","출생[명]","명","80","101","123","128","140","120","142","181","223","206","239","269","253","263",
"경상남도","45 - 49세","대학(교)","출생[명]","명","72","91","107","110","122","98","120","157","186","185","213","238","212","228",
"경상남도","45 - 49세","대학원 이상","출생[명]","명","8","10","16","18","18","22","22","24","37","21","26","31","41","35",
"경상남도","45 - 49세","미상","출생[명]","명","2","2","0","1","1","2","0","9","7","6","7","12","10","13",
"경상남도","50세 이상","총계","출생[명]","명","80","83","85","105","109","119","113","121","106","111","150","146","136","126",
"경상남도","50세 이상","무학","출생[명]","명","7","2","5","3","0","4","0","1","2","1","1","1","2","1",
"경상남도","50세 이상","초등학교","출생[명]","명","5","10","8","16","11","10","8","9","9","11","10","5","4","2",
"경상남도","50세 이상","중고등학교","출생[명]","명","45","53","57","68","68","73","78","76","70","69","85","86","83","73",
"경상남도","50세 이상","중학교","출생[명]","명","17","16","20","24","23","25","19","13","16","21","15","18","19","12",
"경상남도","50세 이상","고등학교","출생[명]","명","28","37","37","44","45","48","59","63","54","48","70","68","64","61",
"경상남도","50세 이상","초대.전문대이상","출생[명]","명","23","17","15","18","30","31","27","33","23","27","51","48","43","46",
"경상남도","50세 이상","대학(교)","출생[명]","명","18","12","11","16","23","24","22","28","19","24","43","44","37","39",
"경상남도","50세 이상","대학원 이상","출생[명]","명","5","5","4","2","7","7","5","5","4","3","8","4","6","7",
"경상남도","50세 이상","미상","출생[명]","명","0","1","0","0","0","1","0","2","2","3","3","6","4","4",
"경상남도","연령미상","총계","출생[명]","명","200","199","271","294","307","261","280","276","240","225","174","187","153","149",
"경상남도","연령미상","무학","출생[명]","명","0","0","0","0","0","0","1","0","0","0","0","0","0","0",
"경상남도","연령미상","초등학교","출생[명]","명","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"경상남도","연령미상","중고등학교","출생[명]","명","2","0","1","3","0","2","2","1","2","3","3","2","2","3",
"경상남도","연령미상","중학교","출생[명]","명","0","0","0","0","0","0","0","0","2","0","0","1","0","1",
"경상남도","연령미상","고등학교","출생[명]","명","2","0","1","3","0","2","2","1","0","3","3","1","2","2",
"경상남도","연령미상","초대.전문대이상","출생[명]","명","2","0","0","3","2","2","1","1","1","4","2","4","2","3",
"경상남도","연령미상","대학(교)","출생[명]","명","2","0","0","1","0","0","0","0","1","0","2","2","2","3",
"경상남도","연령미상","대학원 이상","출생[명]","명","0","0","0","2","2","2","1","1","0","4","0","2","0","0",
"경상남도","연령미상","미상","출생[명]","명","196","199","270","288","305","257","276","274","237","218","169","181","149","143",
"제주특별자치도","계","총계","출생[명]","명","5593","5433","5657","5628","5992","5328","5526","5600","5494","5037","4781","4500","3989","3728",
"제주특별자치도","계","무학","출생[명]","명","2","7","3","2","6","0","0","0","1","2","0","1","1","2",
"제주특별자치도","계","초등학교","출생[명]","명","19","32","18","19","21","17","14","19","12","7","14","6","7","4",
"제주특별자치도","계","중고등학교","출생[명]","명","1709","1551","1618","1519","1542","1424","1369","1372","1306","1211","1098","1020","962","853",
"제주특별자치도","계","중학교","출생[명]","명","125","142","127","114","109","92","93","91","60","79","55","60","50","44",
"제주특별자치도","계","고등학교","출생[명]","명","1584","1409","1491","1405","1433","1332","1276","1281","1246","1132","1043","960","912","809",
"제주특별자치도","계","초대.전문대이상","출생[명]","명","3786","3767","3916","3996","4319","3814","4057","4138","4068","3713","3509","3382","2915","2789",
"제주특별자치도","계","대학(교)","출생[명]","명","3514","3504","3620","3704","4015","3522","3725","3806","3715","3395","3199","3071","2673","2557",
"제주특별자치도","계","대학원 이상","출생[명]","명","272","263","296","292","304","292","332","332","353","318","310","311","242","232",
"제주특별자치도","계","미상","출생[명]","명","77","76","102","92","104","73","86","71","107","104","160","91","104","80",
